,executed_params,executed_p,executed_ref,executed_broker,executed_info,executed_comminfo,executed_triggered,executed_status,executed_position,executed_valid,executed_dteos,executed_plen,created_pclose,created_exbits,created_p1,created_p2,created_date,created_size,created_remsize,created_price,created_pricelimit,created_trailamount,created_trailpercent,created_value,created_comm,created_margin,created_pnl,created_psize,created_pprice,executed_pclose,executed_exbits,executed_p1,executed_p2,executed_size,executed_remsize,executed_price,executed_pricelimit,executed_trailamount,executed_trailpercent,executed_value,executed_comm,executed_margin,executed_pnl,executed_psize,executed_pprice,executed_pannotated,executed_date
271,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851D3D780>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851D3D780>,271,None,"AutoOrderedDict([('custom_order_id', 91), ('signal', original_index          2023-11-25 20:45:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37754.295851
stop_loss                                 37782.4
take_profit                               37624.6
trigger_price                             37756.1
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 20:45:00+00:00, 2023-11-25 17:30:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 20:45:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'original_order')])",None,False,2,0,738852.3958333334,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,-0.35581934751416655,0,37754.29585088652,37754.29585088652,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.35581934751416655,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
272,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852096110>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852096110>,272,None,"AutoOrderedDict([('custom_order_id', 91), ('signal', original_index          2023-11-25 20:45:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37754.295851
stop_loss                                 37782.4
take_profit                               37624.6
trigger_price                             37756.1
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 20:45:00+00:00, 2023-11-25 17:30:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 20:45:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'stop_order')])",None,False,2,0,738852.3958333334,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,0.35581934751416655,0,37782.4,37782.4,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.35581934751416655,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
273,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852094700>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852094700>,273,None,"AutoOrderedDict([('custom_order_id', 91), ('signal', original_index          2023-11-25 20:45:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37754.295851
stop_loss                                 37782.4
take_profit                               37624.6
trigger_price                             37756.1
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 20:45:00+00:00, 2023-11-25 17:30:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 20:45:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'profit')])",None,False,2,0,738852.3958333334,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,0.35581934751416655,0,37624.599999999984,37624.599999999984,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.35581934751416655,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
274,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001985203DB10>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001985203DB10>,274,None,"AutoOrderedDict([('custom_order_id', 92), ('signal', original_index          2023-11-25 22:09:00+00:00
end                     2023-11-28 08:45:00+00:00
limit_price                          37726.649112
stop_loss                                 37748.1
take_profit                               37630.5
trigger_price                             37728.5
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:09:00+00:00, 2023-11-25 16:45:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:09:00+0000', tz='UTC'), Timestamp('2023-11-25 16:45:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'original_order')])",None,False,2,0,738852.3645833334,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,-0.4661811745552774,0,37726.64911234985,37726.64911234985,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.4661811745552774,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
275,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985208B340>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985208B340>,275,None,"AutoOrderedDict([('custom_order_id', 92), ('signal', original_index          2023-11-25 22:09:00+00:00
end                     2023-11-28 08:45:00+00:00
limit_price                          37726.649112
stop_loss                                 37748.1
take_profit                               37630.5
trigger_price                             37728.5
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:09:00+00:00, 2023-11-25 16:45:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:09:00+0000', tz='UTC'), Timestamp('2023-11-25 16:45:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'stop_order')])",None,False,2,0,738852.3645833334,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,0.4661811745552774,0,37748.1,37748.1,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.4661811745552774,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
276,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x00000198520889A0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x00000198520889A0>,276,None,"AutoOrderedDict([('custom_order_id', 92), ('signal', original_index          2023-11-25 22:09:00+00:00
end                     2023-11-28 08:45:00+00:00
limit_price                          37726.649112
stop_loss                                 37748.1
take_profit                               37630.5
trigger_price                             37728.5
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:09:00+00:00, 2023-11-25 16:45:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:09:00+0000', tz='UTC'), Timestamp('2023-11-25 16:45:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'profit')])",None,False,2,0,738852.3645833334,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,0.4661811745552774,0,37630.50000000001,37630.50000000001,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.4661811745552774,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
277,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001985208B1C0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001985208B1C0>,277,None,"AutoOrderedDict([('pprice', 37638.79904312963), ('custom_order_id', 93), ('signal', original_index          2023-11-25 22:10:00+00:00
end                     2023-12-06 06:00:00+00:00
limit_price                          37638.799043
stop_loss                                 37719.9
take_profit                               37281.9
trigger_price                             37646.9
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:10:00+00:00, 2023-11-25 14:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:10:00+0000', tz='UTC'), Timestamp('2023-11-25 14:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'original_order')])",None,False,2,0,738860.25,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,-0.12330310745880962,0,37646.9,37646.9,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.12330310745880962,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
278,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985208BA90>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985208BA90>,278,None,"AutoOrderedDict([('pprice', 37638.79904312963), ('custom_order_id', 93), ('signal', original_index          2023-11-25 22:10:00+00:00
end                     2023-12-06 06:00:00+00:00
limit_price                          37638.799043
stop_loss                                 37719.9
take_profit                               37281.9
trigger_price                             37646.9
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:10:00+00:00, 2023-11-25 14:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:10:00+0000', tz='UTC'), Timestamp('2023-11-25 14:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'stop_order')])",None,False,2,0,738860.25,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,0.12330310745880962,0,37719.9,37719.9,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.12330310745880962,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
279,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852088EB0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852088EB0>,279,None,"AutoOrderedDict([('pprice', 37638.79904312963), ('custom_order_id', 93), ('signal', original_index          2023-11-25 22:10:00+00:00
end                     2023-12-06 06:00:00+00:00
limit_price                          37638.799043
stop_loss                                 37719.9
take_profit                               37281.9
trigger_price                             37646.9
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:10:00+00:00, 2023-11-25 14:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:10:00+0000', tz='UTC'), Timestamp('2023-11-25 14:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'profit')])",None,False,2,0,738860.25,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,0.12330310745880962,0,37281.9,37281.9,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.12330310745880962,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
274,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001985203DB10>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001985203DB10>,274,None,"AutoOrderedDict([('custom_order_id', 92), ('signal', original_index          2023-11-25 22:09:00+00:00
end                     2023-11-28 08:45:00+00:00
limit_price                          37726.649112
stop_loss                                 37748.1
take_profit                               37630.5
trigger_price                             37728.5
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:09:00+00:00, 2023-11-25 16:45:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:09:00+0000', tz='UTC'), Timestamp('2023-11-25 16:45:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'original_order')])",<backtrader.comminfo.CommInfoBase object at 0x00000198496769E0>,False,4,0,738852.3645833334,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,-0.4661811745552774,0,37726.64911234985,37726.64911234985,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([<backtrader.order.OrderExecutionBit object at 0x00000198519DACB0>]),0,1,-0.4661811745552774,0.0,37726.64911234984,0.0,0.0,0.0,-17587.453595230065,0.0,None,0.0,-0.4661811745552774,37726.64911234985,None,
275,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985208B340>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985208B340>,275,None,"AutoOrderedDict([('custom_order_id', 92), ('signal', original_index          2023-11-25 22:09:00+00:00
end                     2023-11-28 08:45:00+00:00
limit_price                          37726.649112
stop_loss                                 37748.1
take_profit                               37630.5
trigger_price                             37728.5
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:09:00+00:00, 2023-11-25 16:45:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:09:00+0000', tz='UTC'), Timestamp('2023-11-25 16:45:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'stop_order')])",<backtrader.comminfo.CommInfoBase object at 0x00000198496769E0>,False,4,0,738852.3645833334,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,0.4661811745552774,0,37748.1,37748.1,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([<backtrader.order.OrderExecutionBit object at 0x000001985205C610>]),0,1,0.4661811745552774,0.0,37748.09999999999,0.0,0.0,0.0,-17587.453595230065,0.0,None,-10.0,0.0,0.0,None,
276,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x00000198520889A0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x00000198520889A0>,276,None,"AutoOrderedDict([('custom_order_id', 92), ('signal', original_index          2023-11-25 22:09:00+00:00
end                     2023-11-28 08:45:00+00:00
limit_price                          37726.649112
stop_loss                                 37748.1
take_profit                               37630.5
trigger_price                             37728.5
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:09:00+00:00, 2023-11-25 16:45:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:09:00+0000', tz='UTC'), Timestamp('2023-11-25 16:45:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'profit')])",None,False,5,0,738852.3645833334,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,0.4661811745552774,0,37630.50000000001,37630.50000000001,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.4661811745552774,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
271,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851D3D780>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851D3D780>,271,None,"AutoOrderedDict([('custom_order_id', 91), ('signal', original_index          2023-11-25 20:45:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37754.295851
stop_loss                                 37782.4
take_profit                               37624.6
trigger_price                             37756.1
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 20:45:00+00:00, 2023-11-25 17:30:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 20:45:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'original_order')])",<backtrader.comminfo.CommInfoBase object at 0x00000198496769E0>,False,4,0,738852.3958333334,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,-0.35581934751416655,0,37754.29585088652,37754.29585088652,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([<backtrader.order.OrderExecutionBit object at 0x000001985205E380>]),0,1,-0.35581934751416655,0.0,37754.29585088652,0.0,0.0,0.0,-13433.708915519246,0.0,None,0.0,-0.35581934751416655,37754.29585088652,None,
280,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x00000198519DB2E0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x00000198519DB2E0>,280,None,"AutoOrderedDict([('pprice', 37784.20414911348), ('custom_order_id', 94), ('signal', original_index          2023-11-25 22:27:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37784.204149
stop_loss                                 37756.1
take_profit                               37913.9
trigger_price                             37782.4
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:27:00+00:00, 2023-11-25 17:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:27:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",None,False,1,0,738852.3958333334,738849.9999999999,21508,37758.6,deque([]),0,0,2023-11-25 22:27:00,0.35581934751416655,0,37782.4,37782.4,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.35581934751416655,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
281,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851FB8940>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851FB8940>,281,None,"AutoOrderedDict([('pprice', 37784.20414911348), ('custom_order_id', 94), ('signal', original_index          2023-11-25 22:27:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37784.204149
stop_loss                                 37756.1
take_profit                               37913.9
trigger_price                             37782.4
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:27:00+00:00, 2023-11-25 17:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:27:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",None,False,1,0,738852.3958333334,738849.9999999999,21508,37758.6,deque([]),0,0,2023-11-25 22:27:00,-0.35581934751416655,0,37756.1,37756.1,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.35581934751416655,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
282,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851FB8A00>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851FB8A00>,282,None,"AutoOrderedDict([('pprice', 37784.20414911348), ('custom_order_id', 94), ('signal', original_index          2023-11-25 22:27:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37784.204149
stop_loss                                 37756.1
take_profit                               37913.9
trigger_price                             37782.4
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:27:00+00:00, 2023-11-25 17:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:27:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",None,False,1,0,738852.3958333334,738849.9999999999,21508,37758.6,deque([]),0,0,2023-11-25 22:27:00,-0.35581934751416655,0,37913.900000000016,37913.900000000016,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.35581934751416655,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
280,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x00000198519DB2E0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x00000198519DB2E0>,280,None,"AutoOrderedDict([('pprice', 37784.20414911348), ('custom_order_id', 94), ('signal', original_index          2023-11-25 22:27:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37784.204149
stop_loss                                 37756.1
take_profit                               37913.9
trigger_price                             37782.4
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:27:00+00:00, 2023-11-25 17:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:27:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",None,False,2,0,738852.3958333334,738849.9999999999,21509,37758.6,deque([]),0,0,2023-11-25 22:27:00,0.35581934751416655,0,37782.4,37782.4,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.35581934751416655,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
281,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851FB8940>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851FB8940>,281,None,"AutoOrderedDict([('pprice', 37784.20414911348), ('custom_order_id', 94), ('signal', original_index          2023-11-25 22:27:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37784.204149
stop_loss                                 37756.1
take_profit                               37913.9
trigger_price                             37782.4
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:27:00+00:00, 2023-11-25 17:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:27:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",None,False,2,0,738852.3958333334,738849.9999999999,21509,37758.6,deque([]),0,0,2023-11-25 22:27:00,-0.35581934751416655,0,37756.1,37756.1,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.35581934751416655,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
282,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851FB8A00>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851FB8A00>,282,None,"AutoOrderedDict([('pprice', 37784.20414911348), ('custom_order_id', 94), ('signal', original_index          2023-11-25 22:27:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37784.204149
stop_loss                                 37756.1
take_profit                               37913.9
trigger_price                             37782.4
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:27:00+00:00, 2023-11-25 17:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:27:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",None,False,2,0,738852.3958333334,738849.9999999999,21509,37758.6,deque([]),0,0,2023-11-25 22:27:00,-0.35581934751416655,0,37913.900000000016,37913.900000000016,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.35581934751416655,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
272,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852096110>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852096110>,272,None,"AutoOrderedDict([('custom_order_id', 91), ('signal', original_index          2023-11-25 20:45:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37754.295851
stop_loss                                 37782.4
take_profit                               37624.6
trigger_price                             37756.1
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 20:45:00+00:00, 2023-11-25 17:30:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 20:45:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'stop_order')])",<backtrader.comminfo.CommInfoBase object at 0x00000198496769E0>,False,4,0,738852.3958333334,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,0.35581934751416655,0,37782.4,37782.4,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([<backtrader.order.OrderExecutionBit object at 0x0000019851FB8D30>]),0,1,0.35581934751416655,0.0,37782.4,0.0,0.0,0.0,-13433.708915519246,0.0,None,-10.0,0.0,0.0,None,
273,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852094700>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852094700>,273,None,"AutoOrderedDict([('custom_order_id', 91), ('signal', original_index          2023-11-25 20:45:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37754.295851
stop_loss                                 37782.4
take_profit                               37624.6
trigger_price                             37756.1
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 20:45:00+00:00, 2023-11-25 17:30:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-25 20:45:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'profit')])",None,False,5,0,738852.3958333334,738849.9999999999,21492,37718.2,deque([]),0,0,2023-11-25 22:10:00,0.35581934751416655,0,37624.599999999984,37624.599999999984,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.35581934751416655,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
